stock,year,bbmsy,ffmsy,bbmsy.effEdepP,ffmsy.effEdepP
Brevoortia aurea,1959,2.50942185639904,0.105879236058563,2.50942185639904,0.105879236058563
Brevoortia aurea,1960,2.31610589622342,0.0977215023391093,2.31610589622342,0.0977215023391093
Brevoortia aurea,1961,2.27603851583467,0.129706684690046,2.27603851583467,0.129706684690046
Brevoortia aurea,1962,1.4874106880931,0.0793909610786096,1.4874106880931,0.0793909610786096
Brevoortia aurea,1963,1.46280447863106,0.100908021006348,1.46280447863106,0.100908021006348
Brevoortia aurea,1964,1.39148840692033,0.113151704758753,1.39148840692033,0.113151704758753
Brevoortia aurea,1965,1.2964825266621,0.0986727871395684,1.2964825266621,0.0986727871395684
Brevoortia aurea,1966,1.38595379019776,0.120703783138685,1.38595379019776,0.120703783138685
Brevoortia aurea,1967,1.46128597059521,0.134683840606285,1.46128597059521,0.134683840606285
Brevoortia aurea,1968,1.34027011939373,0.102791312532589,1.34027011939373,0.102791312532589
Brevoortia aurea,1969,1.63683057085149,0.120239449487715,1.63683057085149,0.120239449487715
Brevoortia aurea,1970,1.64143404220939,0.0959217862833813,1.64143404220939,0.0959217862833813
Brevoortia aurea,1971,2.14398919209157,0.11474615139725,2.14398919209157,0.11474615139725
Brevoortia aurea,1972,3.18801877951417,0.194464526127286,3.18801877951417,0.194464526127286
Brevoortia aurea,1973,3.88020810937265,0.289114946110788,3.88020810937265,0.289114946110788
Brevoortia aurea,1974,3.48937375859062,0.232550110920942,3.48937375859062,0.232550110920942
Brevoortia aurea,1975,2.98140403734565,0.192263040319682,2.98140403734565,0.192263040319682
Brevoortia aurea,1976,1.82457373674993,0.100586136691602,1.82457373674993,0.100586136691602
Brevoortia aurea,1977,2.19789708500038,0.172061515045065,2.19789708500038,0.172061515045065
Brevoortia aurea,1978,2.30061355293933,0.159588754883044,2.30061355293933,0.159588754883044
Brevoortia aurea,1979,2.28830753774128,0.15429745201424,2.28830753774128,0.15429745201424
Brevoortia aurea,1980,2.3222595455568,0.178864975203834,2.3222595455568,0.178864975203834
Brevoortia aurea,1981,1.93202319772124,0.162887153505501,1.93202319772124,0.162887153505501
Brevoortia aurea,1982,1.75249053093578,0.150880355124752,1.75249053093578,0.150880355124752
Brevoortia aurea,1983,1.6520580362837,0.139859993561144,1.6520580362837,0.139859993561144
Brevoortia aurea,1984,2.17812960653388,0.274553022601262,2.17812960653388,0.274553022601262
Brevoortia aurea,1985,1.99792040854241,0.179531252474837,1.99792040854241,0.179531252474837
Brevoortia aurea,1986,2.50949948888419,0.307040285847897,2.50949948888419,0.307040285847897
